"Year","site","Transect","lat","long","depth","algal_turf","macroalgae","turf_prod_kghaday_med","turf_prod_kghaday_lhd","turf_prod_kghaday_uhd","macr_prod_kghaday_med","macr_prod_kghaday_lhd","macr_prod_kghaday_uhd"
2014,"taotaha",3,-17.53336667,-149.9188167,13.60999966,0.72,0.04,5.10427389109992,3.96093763056205,5.97519488589853,0.0365437966288345,0.0291817993566166,0.0439044532164434
2014,"temae",1,-17.50675,-149.7599667,10.21000004,0.88,0,6.83530096594182,5.68765156619331,7.81874476657253,0,0,0
2014,"temae",2,-17.50675,-149.7599667,10.21000004,0.86,0,6.67995321671587,5.55838675787073,7.6410460218777,0,0,0
2014,"temae",3,-17.50675,-149.7599667,10.21000004,0.92,0,7.14599646439372,5.94618118283846,8.17414225596219,0,0,0
2014,"tetaiuo",1,-17.50521667,-149.9275333,15,0.78,0,5.35799617774293,4.05265038277509,6.31871024308903,0,0,0
2014,"tetaiuo",2,-17.50521667,-149.9275333,15,0.78,0,5.35799617774293,4.05265038277509,6.31871024308903,0,0,0
2014,"tetaiuo",3,-17.50521667,-149.9275333,15,0.62,0.06,4.25892003871874,3.2213374837443,5.02256455219897,0.0548156949432518,0.0437726990349248,0.065856679824665
2014,"tiahura",1,-17.48283333,-149.8994444,12.32999992,0.76,0.02,5.56306101680032,4.50073660894362,6.53515477197157,0.0182718983144173,0.0145908996783083,0.0219522266082217
2014,"tiahura",2,-17.48283333,-149.8994444,12.32999992,0.68,0.04,4.97747564661081,4.02697486063377,5.84724374334299,0.0365437966288345,0.0291817993566166,0.0439044532164434
2014,"tiahura",3,-17.48283333,-149.8994444,12.32999992,0.64,0.06,4.68468296151606,3.79009398647884,5.50328822902869,0.0548156949432518,0.0437726990349248,0.065856679824665
2015,"afareaitu",1,-17.56918333,-149.7840833,8.93999958,0.72,0,5.81583701066657,4.95062630080373,6.59149995384951,0,0,0
2015,"afareaitu",2,-17.56918333,-149.7840833,8.93999958,0.86,0,6.94669420718507,5.91324808151557,7.87318050043136,0,0,0
2015,"afareaitu",3,-17.56918333,-149.7840833,8.93999958,0.94,0,7.59289831948135,6.46331767049376,8.60556938419242,0,0,0
2015,"aroa",1,-17.47075,-149.7774,5.940000057,0.28,0.1,2.52622628127238,2.26157861934284,2.8083982781903,0.0913594915720863,0.0729544983915414,0.109761133041108
2015,"aroa",2,-17.47075,-149.7774,5.940000057,0.32,0.04,2.88711575002557,2.58466127924896,3.20959803221749,0.0365437966288345,0.0291817993566166,0.0439044532164434
2015,"aroa",3,-17.47075,-149.7774,5.940000057,0.42,0.06,3.78933942190856,3.39236792901427,4.21259741728545,0.0548156949432518,0.0437726990349248,0.065856679824665
2015,"entre_2_baies",1,-17.47553333,-149.8370333,5.980000019,0.46,0.02,4.14284613163366,3.69646645374845,4.59749016388919,0.0182718983144173,0.0145908996783083,0.0219522266082217
